ITEM_SUB_BTL_SMALL_ENEMYBONUS,,6947538
ITEM_SUB_BTL_COST_BONUS,,6947539
ITEM_SUB_BTL_QUICK_USE,,6947540
ITEM_SUB_BTL_FORCED_LASTUSE,,6947541
ITEM_SUB_BTL_COUNT_POWER,,6947542
ITEM_SUB_CHANGE_ACTUAL_POWER,,6947543
ITEM_SUB_COST_PROPORTION_BONUS,,6947544
ITEM_SUB_WT_PROPORTION_BONUS,,6947545
ITEM_SUB_EVOLVE_STATUS,,6947546
ITEM_SUB_BREAKING_BONUS,,6947547
ITEM_SUB_ADD_PLUS_DAMAGE,,6947548
ITEM_SUB_CHANGE_ATT_BLESSING,,6947549
ITEM_SUB_BASE_NONE,,6947550
ITEM_SUB_BTL_TIME_SKILL,,6947551
ITEM_SUB_ITEM_PRESERV,,6947552
ITEM_USE_BATTLE,,6947553
ITEM_USE_ALWAYS,,6947554
ITEM_USE_EQUIP,,6947555
ITEM_USE_FIELD,,6947556
ITEM_USE_MENU,,6947557
ITEM_USE_PARTY,,6947558
ITEM_USE_NONE_02,,6947559
ITEM_USE_SELF,,6947560
ITEM_USE_MACHINE,,6947561
ITEM_USE_KETTLE,,6947562
ITEM_USE_CATALYST,,6947563
ITEM_ELEM_FIRE,,6947564
ITEM_ELEM_ICE,,6947565
ITEM_ELEM_THUNDER,,6947566
ITEM_ELEM_AIR,,6947567
LANDMARK_S06_LANDMARK_01,,6947568
LANDMARK_S06_LANDMARK_02,,6947569
LANDMARK_S07_LANDMARK_01,,6947570
LANDMARK_S07_LANDMARK_02,,6947571
LANDMARK_S08_LANDMARK_01,,6947572
LANDMARK_S09_LANDMARK_01,,6947573
LANDMARK_S09_LANDMARK_02,,6947574
LANDMARK_S10_LANDMARK_01,,6947575
LANDMARK_S10_LANDMARK_02,,6947576
LANDMARK_S11_LANDMARK_01,,6947577
LANDMARK_S14_LANDMARK_01,,6947578
LANDMARK_S15_LANDMARK_01,,6947579
LANDMARK_S15_LANDMARK_02,,6947580
LANDMARK_S16_LANDMARK_01,,6947581
LANDMARK_S16_LANDMARK_02,,6947582
LANDMARK_S17_LANDMARK_01,,6947583
LANDMARK_S18_LANDMARK_01,,6947584
LANDMARK_S19_LANDMARK_01,,6947585
LANDMARK_S19_LANDMARK_02,,6947586
LANDMARK_S20_LANDMARK_01,,6947587
LANDMARK_S21_LANDMARK_01,,6947588
LANDMARK_S21_LANDMARK_02,,6947589
LANDMARK_S22_LANDMARK_01,,6947590
LANDMARK_S22_LANDMARK_02,,6947591
LANDMARK_S23_LANDMARK_01,,6947592
LANDMARK_S23_LANDMARK_02,,6947593
LANDMARK_S24_LANDMARK_01,,6947594
LANDMARK_S25_LANDMARK_01,,6947595
LANDMARK_S25_LANDMARK_02,,6947596
LANDMARK_S26_LANDMARK_01,,6947597
LANDMARK_S26_LANDMARK_02,,6947598
LANDMARK_S26_LANDMARK_03,,6947599
LANDMARK_S27_LANDMARK_01,,6947600
LANDMARK_S27_LANDMARK_02,,6947601
LANDMARK_S27_LANDMARK_03,,6947602
LANDMARK_S28_LANDMARK_01,,6947603
LANDMARK_S28_LANDMARK_02,,6947604
LANDMARK_S29_LANDMARK_01,,6947605
LANDMARK_S30_LANDMARK_01,,6947606
LANDMARK_S31_LANDMARK_01,,6947607
LANDMARK_S32_LANDMARK_01,,6947608
LANDMARK_S32_LANDMARK_02,,6947609
LANDMARK_S32_LANDMARK_03,,6947610
LANDMARK_S33_LANDMARK_01,,6947611
LANDMARK_S34_LANDMARK_01,,6947612
LANDMARK_S34_LANDMARK_02,,6947613
LANDMARK_S35_LANDMARK_01,,6947614
LANDMARK_S36_LANDMARK_01,,6947615
LANDMARK_S37_LANDMARK_01,,6947616
LANDMARK_S37_LANDMARK_02,,6947617
LANDMARK_S38_LANDMARK_01,,6947618
LANDMARK_S39_LANDMARK_01,,6947619
LANDMARK_S39_LANDMARK_02,,6947620
LANDMARK_S40_LANDMARK_01,,6947621
LANDMARK_S41_LANDMARK_01,,6947622
LANDMARK_S41_LANDMARK_02,,6947623
LANDMARK_S41_LANDMARK_03,,6947624
LANDMARK_S41_LANDMARK_04,,6947625
LANDMARK_S42_LANDMARK_01,,6947626
LANDMARK_S43_LANDMARK_01,,6947627
LANDMARK_S43_LANDMARK_02,,6947628
LANDMARK_S43_LANDMARK_03,,6947629
LANDMARK_S44_LANDMARK_01,,6947630
LANDMARK_S46_LANDMARK_01,,6947631
MIX_RECIPE_CATEGORY_ASSIST,,6947632
MIX_RECIPE_CATEGORY_ATTACK,,6947633
MIX_RECIPE_CATEGORY_HEAL,,6947634
MIX_RECIPE_CATEGORY_ACCESSORY,,6947635
MIX_RECIPE_CATEGORY_MATERIAL,,6947636
MIX_RECIPE_CATEGORY_ALCHEMY,,6947637
MIX_RECIPE_CATEGORY_WEAPON,,6947638
MIX_RECIPE_CATEGORY_ARMOR,,6947639
MIX_RECIPE_CATEGORY_SEARCH_EQUIP,,6947640
MIX_RECIPE_CATEGORY_NO_DISP,,6947641
MIX_RECIPE_CATEGORY_SYMBOL,,6947642
MIX_FIELD_DUMMY,,6947643
MIX_FIELD_ITEM_MIX_FLAME,,6947644
MIX_FIELD_ITEM_MIX_TERAFLAME,,6947645
MIX_FIELD_ITEM_MIX_REFERUN,,6947646
MIX_FIELD_ITEM_MIX_RAKETE_REFERUN,,6947647
MIX_FIELD_ITEM_MIX_DONAR_STONE,,6947648
MIX_FEATURE_0,,6947649
MIX_FEATURE_1,,6947650
MIX_FEATURE_2,,6947651
MIX_FEATURE_3,,6947652
MIX_FEATURE_4,,6947653
MIX_FEATURE_5,,6947654
MIX_FEATURE_6,,6947655
MIX_FEATURE_7,,6947656
MIX_FEATURE_8,,6947657
MIX_FEATURE_9,,6947658
MIX_FEATURE_10,,6947659
MIX_FEATURE_11,,6947660
MIX_FEATURE_12,,6947661
MIX_FEATURE_13,,6947662
MIX_FEATURE_14,,6947663
MIX_FEATURE_15,,6947664
MIX_FEATURE_16,,6947665
MIX_FEATURE_17,,6947666
MIX_FEATURE_18,,6947667
MIX_FEATURE_19,,6947668
MIX_FEATURE_20,,6947669
MIX_FEATURE_21,,6947670
MIX_FEATURE_22,,6947671
MIX_FEATURE_23,,6947672
MIX_FEATURE_24,,6947673
MIX_FEATURE_25,,6947674
MIX_FEATURE_BASE_ADD_EFF_INDEX_0,,6947675
MIX_FEATURE_BASE_ADD_EFF_INDEX_1,,6947676
MIX_FEATURE_BASE_ADD_EFF_INDEX_2,,6947677
MIX_FEATURE_BASE_ADD_EFF_INDEX_3,,6947678
MIX_FEATURE_BASE_REDUCE_EFF_INDEX_0,,6947679
MIX_FEATURE_BASE_REDUCE_EFF_INDEX_1,,6947680
MIX_FEATURE_BASE_REDUCE_EFF_INDEX_2,,6947681
MIX_FEATURE_BASE_REDUCE_EFF_INDEX_3,,6947682
MIX_FEATURE_BASE_ADD_EFF_FIRE,,6947683
MIX_FEATURE_BASE_ADD_EFF_AIR,,6947684
MIX_FEATURE_BASE_ADD_EFF_WATER,,6947685
MIX_FEATURE_BASE_ADD_EFF_EARTH,,6947686
MIX_FEATURE_BASE_REDUCE_EFF_FIRE,,6947687
MIX_FEATURE_BASE_REDUCE_EFF_AIR,,6947688
MIX_FEATURE_BASE_REDUCE_EFF_WATER,,6947689
MIX_FEATURE_BASE_REDUCE_EFF_EARTH,,6947690
MIX_FEATURE_BASE_ADD_ALL_EFF,,6947691
MIX_FEATURE_BASE_REDUCE_ALL_EFF,,6947692
MIX_FEATURE_BASE_ADD_QUALITY,,6947693
MIX_FEATURE_BASE_REDUCE_QUALITY,,6947694
MIX_FEATURE_BASE_ADD_TAKEOVER_POT_NUM,,6947695
MIX_FEATURE_BASE_ADD_MAKE_NUM,,6947696
MIX_FEATURE_BASE_ADD_LEVEL,,6947697
MIX_FEATURE_BASE_RECIPE_IDEA,,6947698
RE_ACT_MOB05A,,6947699
RE_ACT_MOB20B,,6947700
RE_ACT_MOB21A,,6947701
RE_ACT_MOB21B,,6947702
RE_ACT_MOB21C,,6947703
RE_ACT_MOB21D,,6947704
RE_ACT_MOB21E,,6947705
RE_ACT_MOB22A,,6947706
RE_ACT_MOB22B,,6947707
RE_ACT_MOB23A,,6947708
RE_ACT_MOB23B,,6947709
MONSTER_PUNI_00,Blue Puni,19791873
MONSTER_PUNI_01,Green Puni,19791874
MONSTER_PUNI_02,Red Puni,19791875
MONSTER_PUNI_03,Black Puni,19791876
MONSTER_PUNI_04,Silver Puni,19791877
MONSTER_PUNI_05,Gold Puni,19791878
MONSTER_PUNI_06,Big Puni,19791879
MONSTER_PUNI_07,Shining Puni,19791880
MONSTER_WEASEL_00,Giant Weasel,19791881
MONSTER_WEASEL_01,Bluefin,19791882
MONSTER_WEASEL_02,Silky Fur,19791883
MONSTER_WEASEL_03,Night Hunter,19791884
MONSTER_WEASEL_04,Ruined Corrupter,19791885
MONSTER_WEASEL_05,Hide Stalker,19791886
MONSTER_WEASEL_06,Mother Weasel,19791887
MONSTER_WEASEL_07,Savage Assassin,19791888
MONSTER_SPIRIT_00,Flower Pixie,19791889
MONSTER_SPIRIT_01,Illuminated Sylph,19791890
MONSTER_SPIRIT_02,Flower Gardener,19791891
MONSTER_SPIRIT_03,Eternal Guardian,19791892
MONSTER_SPIRIT_04,Blazing Maiden,19791893
MONSTER_SPIRIT_05,Hallowed Spirit,19791894
MONSTER_SPIRIT_06,Elder Fairy,19791895
MONSTER_SPIRIT_07,Mirage Master,19791896
MONSTER_SPIRIT_08,Lunaria Angel,19791897
MONSTER_MINIGOLEM_00,Stone Golem,19791898
MONSTER_MINIGOLEM_01,Rock Puppet,19791899
MONSTER_MINIGOLEM_02,Jewel Guard,19791900
MONSTER_MINIGOLEM_03,Metal Golem,19791901
MONSTER_MINIGOLEM_04,Meteorite Doll,19791902
MONSTER_MINIGOLEM_05,Earth Master,19791903
MONSTER_MINIGOLEM_06,Colossus Golem,19791904
MONSTER_MINIGOLEM_07,Eternal Sculpture,19791905
MONSTER_MINIGOLEM_08,Boulder Soldier,19791906
MONSTER_KNIGHT_00,Living Armor,19791907
MONSTER_KNIGHT_01,Ghost Armor,19791908
MONSTER_KNIGHT_02,Honor Guard Armor,19791909
MONSTER_KNIGHT_03,Gladiator,19791910
MONSTER_KNIGHT_04,Legendary Warrior,19791911
MONSTER_KNIGHT_05,Immortal Knight,19791912
MONSTER_KNIGHT_06,Heavy Warrior Armor,19791913
MONSTER_KNIGHT_07,Noble Paladin,19791914
MONSTER_KNIGHT_08,Great Guardian,19791915
MONSTER_SCORPION_00,Stinger,19791916
MONSTER_SCORPION_01,Sharpened Scissors,19791917
MONSTER_SCORPION_02,Pile Bunker,19791918
MONSTER_SCORPION_03,Parching Demon,19791919
MONSTER_RAT_00,Dark Scout,19791920
MONSTER_RAT_01,Spine Rat,19791921
MONSTER_RAT_02,Ogre Head,19791922
MONSTER_RAT_03,Shadow Vanguard,19791923
MONSTER_RAT_04,Thrust Hedge,19791924
MONSTER_RAT_05,Shadow Eater,19791925
MONSTER_MINIDRAGON_00,Mini Wyvern,19791926
MONSTER_MINIDRAGON_01,Zephyr Feather,19791927
MONSTER_MINIDRAGON_02,Evil Orchis,19791928
MONSTER_MINIDRAGON_03,Mach Hawk,19791929
MONSTER_MINIDRAGON_04,Watcher,19791930
MONSTER_MINIDRAGON_05,Draconic Lord,19791931
MONSTER_MINIDRAGON_06,Mega Wyvern,19791932
MONSTER_MINIDRAGON_07,King of Storms,19791933
MONSTER_MINIDRAGON_08,Cloud Liner,19791934
MONSTER_SHARK_00,Hide Shark,19791935
MONSTER_SHARK_01,Megamouth,19791936
MONSTER_SHARK_02,Grand Tusk,19791937
MONSTER_SHARK_03,Sandstorm Tyrant,19791938
MONSTER_BEETLE_00,Dark General,19791939
MONSTER_BEETLE_01,Cluster Beetle,19791940
MONSTER_BEETLE_02,Shadow Commander,19791941
MONSTER_BEETLE_03,Horn Demon,19791942
MONSTER_WYVERN_00,Old Castle Dragon,19791943
MONSTER_WYVERN_01,Dragon Lord,19791944
MONSTER_ELEMENT_00,Great Wind Element,19791945
MONSTER_ELEMENT_01,Great Dark Element,19791946
MONSTER_ELEMENT_02,Great Fire Element,19791947
MONSTER_ELEMENT_03,Great Ice Element,19791948
MONSTER_ELEMENT_04,Great Lightning Element,19791949
MONSTER_LASTBOSS_A_00,Ravaging Queen,19791950
MONSTER_LASTBOSS_A_01,Queen of Shadows,19791951
MONSTER_LASTBOSS_B_00,Ravaging Queen,19791952
MONSTER_LASTBOSS_B_01,Queen of Shadows,19791953
MONSTER_DIVISION_NORMAL,,19791954
MONSTER_DIVISION_BOSS,,19791955
MONSTER_SKILL_PUNI_00_0,,19791956
MONSTER_SKILL_PUNI_01_0,,19791957
MONSTER_SKILL_PUNI_02_0,,19791958
MONSTER_SKILL_PUNI_03_0,,19791959
MONSTER_SKILL_PUNI_04_0,,19791960
MONSTER_SKILL_PUNI_05_0,,19791961
MONSTER_SKILL_PUNI_06_0,,19791962
MONSTER_SKILL_PUNI_07_0,,19791963
MONSTER_SKILL_WEASEL_00_0,,19791964
MONSTER_SKILL_WEASEL_01_0,,19791965
MONSTER_SKILL_WEASEL_02_0,,19791966
MONSTER_SKILL_WEASEL_03_0,,19791967
MONSTER_SKILL_WEASEL_04_0,,19791968
MONSTER_SKILL_WEASEL_05_0,,19791969
MONSTER_SKILL_WEASEL_06_0,,19791970
MONSTER_SKILL_WEASEL_07_0,,19791971
MONSTER_SKILL_SPIRIT_00_0,,19791972
MONSTER_SKILL_SPIRIT_01_0,,19791973
MONSTER_SKILL_SPIRIT_02_0,,19791974
MONSTER_SKILL_SPIRIT_03_0,,19791975
MONSTER_SKILL_SPIRIT_04_0,,19791976
MONSTER_SKILL_SPIRIT_05_0,,19791977
MONSTER_SKILL_SPIRIT_06_0,,19791978
MONSTER_SKILL_SPIRIT_07_0,,19791979
MONSTER_SKILL_SPIRIT_08_0,,19791980
MONSTER_SKILL_MINIGOLEM_00_0,,19791981
MONSTER_SKILL_MINIGOLEM_01_0,,19791982
MONSTER_SKILL_MINIGOLEM_02_0,,19791983
MONSTER_SKILL_MINIGOLEM_03_0,,19791984
MONSTER_SKILL_MINIGOLEM_04_0,,19791985
MONSTER_SKILL_MINIGOLEM_05_0,,19791986
MONSTER_SKILL_MINIGOLEM_06_0,,19791987
MONSTER_SKILL_MINIGOLEM_07_0,,19791988
MONSTER_SKILL_MINIGOLEM_08_0,,19791989
MONSTER_SKILL_KNIGHT_00_0,,19791990
MONSTER_SKILL_KNIGHT_01_0,,19791991
MONSTER_SKILL_KNIGHT_02_0,,19791992
MONSTER_SKILL_KNIGHT_03_0,,19791993
MONSTER_SKILL_KNIGHT_04_0,,19791994
MONSTER_SKILL_KNIGHT_05_0,,19791995
MONSTER_SKILL_KNIGHT_06_0,,19791996
MONSTER_SKILL_KNIGHT_07_0,,19791997
MONSTER_SKILL_KNIGHT_08_0,,19791998
MONSTER_SKILL_SCORPION_00_0,,19791999
MONSTER_SKILL_SCORPION_01_0,,19792000
MONSTER_SKILL_SCORPION_02_0,,19792001
MONSTER_SKILL_SCORPION_03_0,,19792002
MONSTER_SKILL_RAT_00_0,,19792003
MONSTER_SKILL_RAT_01_0,,19792004
MONSTER_SKILL_RAT_02_0,,19792005
MONSTER_SKILL_RAT_03_0,,19792006
MONSTER_SKILL_RAT_04_0,,19792007
MONSTER_SKILL_RAT_05_0,,19792008
MONSTER_SKILL_MINIDRAGON_00_0,,19792009
MONSTER_SKILL_MINIDRAGON_01_0,,19792010
MONSTER_SKILL_MINIDRAGON_02_0,,19792011
MONSTER_SKILL_MINIDRAGON_03_0,,19792012
MONSTER_SKILL_MINIDRAGON_04_0,,19792013
MONSTER_SKILL_MINIDRAGON_05_0,,19792014
MONSTER_SKILL_MINIDRAGON_06_0,,19792015
MONSTER_SKILL_MINIDRAGON_07_0,,19792016
MONSTER_SKILL_MINIDRAGON_08_0,,19792017
MONSTER_SKILL_SHARK_00_0,,19792018
MONSTER_SKILL_SHARK_01_0,,19792019
MONSTER_SKILL_SHARK_02_0,,19792020
MONSTER_SKILL_SHARK_03_0,,19792021
MONSTER_SKILL_BEETLE_00_0,,19792022
MONSTER_SKILL_BEETLE_01_0,,19792023
MONSTER_SKILL_BEETLE_02_0,,19792024
MONSTER_SKILL_BEETLE_03_0,,19792025
MONSTER_SKILL_WYVERN_00_0,,19792026
MONSTER_SKILL_WYVERN_01_0,,19792027
MONSTER_SKILL_ELEMENT_00_0,,19792028
MONSTER_SKILL_ELEMENT_01_0,,19792029
MONSTER_SKILL_ELEMENT_02_0,,19792030
MONSTER_SKILL_ELEMENT_03_0,,19792031
MONSTER_SKILL_ELEMENT_04_0,,19792032
MONSTER_SKILL_LASTBOSS_A_00_0,,19792033
MONSTER_SKILL_LASTBOSS_A_01_0,,19792034
MONSTER_SKILL_LASTBOSS_B_00_0,,19792035
MONSTER_SKILL_LASTBOSS_B_01_0,,19792036
MONSTER_SKILL_WEASEL_01_1,,19792037
MONSTER_SKILL_MINIDRAGON_01_1,,19792038
MOVEMENT_MOVEMENT1,,19792039
MOVEMENT_MOVEMENT2,,19792040
MOVEMENT_MOVEMENT3,,19792041
MOVEMENT_MOVEMENT4,,19792042
MOVEMENT_MOVEMENT5,,19792043
MOVEMENT_MOVEMENT6,,19792044
MOVEMENT_MOVEMENT7,,19792045
MOVEMENT_MOVEMENT8,,19792046
MOVEMENT_MOVEMENT9,,19792047
MOVEMENT_RUNAWAY,,19792048
MOVEMENT_DEFENCE,,19792049
MOVEMENT_CONDITION_NOTHING,,19792050
MOVEMENT_CONDITION_PAST_TURN,,19792051
MOVEMENT_CONDITION_REST_HP,,19792052
MOVEMENT_CONDITION_SET,,19792053
MOVEMENT_CONDITION_DIFF_LV,,19792054
MOVEMENT_CONDITION_STATE,,19792055
NORMAL_ORDER_COND_CONTROL_CHARA_HP_RATE_DOWN,,19792056
NORMAL_ORDER_COND_CONTROL_CHARA_EXIST_PLUS_STATUS,,19792057
NORMAL_ORDER_COND_ORDER_CHARA_HP_RATE_DOWN,,19792058
NORMAL_ORDER_COND_TARGET_ENEMY_EXIST_MINUS_STATUS,,19792059
NORMAL_ORDER_COND_ENEMY_BREAK,,19792060
NORMAL_ORDER_COND_ENEMY_CHARGE,,19792061
NORMAL_ORDER_COND_TACTICS_LEVEL_UPPER,,19792062
PARTY_REISA,,19792063
PARTY_KLAU,,19792064
PARTY_LENT,,19792065
PARTY_TAO,,19792066
PARTY_AMPEL,,19792067
PARTY_LILA,,19792068
PARTY_RESERVE_0,,19792069
PARTY_RESERVE_1,,19792070
PARTY_RESERVE_2,,19792071
PARTY_PARAM_MHP,,19792072
PARTY_PARAM_MMP,,19792073
PARTY_PARAM_ATK,,19792074
PARTY_PARAM_DEF,,19792075
PARTY_PARAM_SPD,,19792076
PARTY_PARAM_MHP_UP,,19792077
PARTY_PARAM_MMP_UP,,19792078
PARTY_PARAM_ATK_UP,,19792079
PARTY_PARAM_DEF_UP,,19792080
PARTY_PARAM_SPD_UP,,19792081
,,19792082
PARTY_ROLE_NOVIS,,19792083
PARTY_ROLE_ATTACKER,,19792084
PARTY_ROLE_DEFENDER,,19792085
PARTY_ROLE_SUPPORTER,,19792086
PARTY_ROLE_HIGH_ATTACKER,,19792087
PARTY_ROLE_HIGH_DEFENDER,,19792088
PARTY_ROLE_HIGH_SUPPORTER,,19792089
PARTY_ROLE_ACCEL_BATTLER,,19792090
PARTY_ROLE_MIGHTY_LORD,,19792091
PARTY_ROLE_AROUND_FIGHTER,,19792092
PARTY_ROLE_NOVIS_LEGEND,,19792093
PARTY_ROLE_BRAVER,,19792094
PATTERN_NORMAL_SINGLE,,19792095
PATTERN_NORMAL_DOUBLE,,19792096
PATTERN_NORMAL_TRIPLE,,19792097
PATTERN_NORMAL_QUADRAPLE,,19792098
PATTERN_NORMAL_FIVETIMES,,19792099
PATTERN_NORMAL_SIXTIMES,,19792100
PATTERN_NORMAL_SEVENTIMES,,19792101
PATTERN_NORMAL_EIGHTTIMES,,19792102
PATTERN_NORMAL_NINETIMES,,19792103
PATTERN_SPECIAL_TRIPLE,,19792104
PATTERN_SPECIAL_QUADRAPLE,,19792105
PATTERN_SPECIAL_FIVETIMES,,19792106
PATTERN_SPECIAL_SIXTIMES,,19792107
PATTERN_SPECIAL_SEVENTIMES,,19792108
PATTERN_SPECIAL_EIGHTTIMES,,19792109
PATTERN_NEAR_DOUBLE,,19792110
PATTERN_NEAR_TRIPLE,,19792111
PATTERN_NEAR_QUADRAPLE,,19792112
PATTERN_DOUBLE_FOUR,,19792113
PATTERN_DOUBLE_FIVE,,19792114
PATTERN_DOUBLE_EIGHT,,19792115
PATTERN_LAST_BOSS,,19792116
PATTERN_TRIPLE_SEVEN,,19792117
Puni,,19792118
Weasel,,19792119
Spirit,,19792120
Golem,,19792121
Knight,,19792122
Scorpion,,19792123
Hedgehog,,19792124
Wyrm,,19792125
Shark,,19792126
Beetle,,19792127
Wyvern,,19792128
Spirit,,19792129
Mantis,,19792130
RACE_RESERVE0,,19792131
RACE_RESERVE1,,19792132
RACE_RESERVE2,,19792133
RACE_RESERVE3,,19792134
RACE_RESERVE4,,19792135
RACE_RESERVE5,,19792136
RACE_RESERVE6,,19792137
RACE_RESERVE7,,19792138
RACE_RESERVE8,,19792139
RACE_RESERVE9,,19792140
RACE_RESERVE10,,19792141
RACE_RESERVE11,,19792142
RANGE_SINGLE,,19792143
RANGE_RANGE_SMALL,,19792144
RANGE_RANGE_MIDDLE,,19792145
RANGE_RANGE_LARGE,,19792146
RANGE_ALL,,19792147
RANGE_LINE_LENGTH,,19792148
RANGE_LINE_CROSS,,19792149
RANGE_AREA,,19792150
RANGE_DIFFUSION,,19792151
PT_ITEM_ACTIVE_CUR_ITEM,,19792152
PT_SKILL_BEFORE_TGT_SKILL,,19792153
PT_SKILL_BEFORE_TGT_HPRATE,,19792154
PT_ITEM_BEFORE_CUR_ITEM,,19792155
PT_DMG_AFTER_CUR_BADSTATUS,,19792156
PT_DMG_AFTER_CUR_CRITICAL,,19792157
PT_DMG_AFTER_CUR_MISS,,19792158
PT_DMG_AFTER_CUR_REVIVE,,19792159
PT_DMG_AFTER_TGT_HPRATE,,19792160
ENEMY_DMG_AFTER_TGT_HPRATE,,19792161
ITEM_DMG_AFTER_TGT_HPRATE,,19792162
ENEMY_SKILL_AFTER_SKILL,,19792163
ENEMY_REACTION_AFTER_SKILL,,19792164
ENEMY_ITEM_AFTER_SUBEFF,,19792165
ENEMY_DMG_AFTER_DEAD,,19792166
ITEM_ITEM_AFTER_CATEGORY,,19792167
ENEMY_DMG_AFTER_DEAD_OTHERALL,,19792168
ENEMY_DMG_AFTER_CUR_ACTION,,19792169
ENEMY_DMG_AFTER_CUR_ITEM,,19792170
ENEMY_DMG_AFTER_BREAK,,19792171
ENEMY_DMG_AFTER_DOT_NUM,,19792172
ENEMY_DMG_AFTER_ATT_A,,19792173
PT_ACTION_ACTIVE_TGT,,19792174
PT_SKILL_BEFORE_TGT,,19792175
ENEMY_CHANGE_WEATHER,,19792176
ENEMY_DMG_AFTER_TGT_ATT_A,,19792177
PT_RECOVERY,,19792178
ENEMY_DMG_FALL_ITEM,,19792179
ENEMY_KNOCKBACK,,19792180
ENEMY_BAD_STATUS,,19792181
ENEMY_CURSE_ALL,,19792182
USE_ITEM,,19792183
CHANGE_FIELD,,19792184
REVERSE_MP,,19792185
REVERSE_WT,,19792186
REVERSE_BREAK,,19792187
ROLE_RANK_LOW,,19792188
ROLE_RANK_HIGH,,19792189
ROLE_RANK_TOP,,19792190
ROLE_RANK_SECRET,,19792191
ROLE_TYPE_ATTACK,,19792192
ROLE_TYPE_DEFENCE,,19792193
ROLE_TYPE_SUPPORT,,19792194
ROLE_TYPE_UNIQUE,,19792195
SKILL_COMMON_ITEM_AT_BAKU_UNI_01,,19792196
SKILL_COMMON_ITEM_AT_ICE_THORN_01,,19792197
SKILL_COMMON_ITEM_AT_CRAFT_01,,19792198
SKILL_COMMON_ITEM_AT_FLAME_01,,19792199
SKILL_COMMON_ITEM_AT_REFERUN_01,,19792200
SKILL_COMMON_ITEM_AT_PLAJIG_01,,19792201
SKILL_COMMON_ITEM_AT_LUFT_01,,19792202
SKILL_COMMON_ITEM_AT_LUFT_02,,19792203
SKILL_COMMON_ITEM_AT_NORDEN_BRAND_01,,19792204
SKILL_COMMON_ITEM_AT_LIGHTNING_BELL_01,,19792205
SKILL_COMMON_ITEM_AT_LIGHTNING_BELL_02,,19792206
SKILL_COMMON_ITEM_AT_BUBBLE_BULLET_01,,19792207
SKILL_COMMON_ITEM_AT_ROSE_FLAME_01,,19792208
SKILL_COMMON_ITEM_AT_ROSE_FLAME_02,,19792209
SKILL_COMMON_ITEM_AT_KLEID_REFERUN_01,,19792210
SKILL_COMMON_ITEM_AT_KLEID_REFERUN_02,,19792211
SKILL_COMMON_ITEM_AT_STRAHL_PLAJIG_01,,19792212
SKILL_COMMON_ITEM_AT_STRAHL_PLAJIG_02,,19792213
SKILL_COMMON_ITEM_AT_RATSEL_LUFT_01,,19792214
SKILL_COMMON_ITEM_AT_RATSEL_LUFT_02,,19792215
SKILL_COMMON_ITEM_AT_INDUCING_FIRE_BOTTLE_01,,19792216
SKILL_COMMON_ITEM_AT_GENESIS_HAMMER_01,,19792217
SKILL_COMMON_ITEM_AT_GENESIS_HAMMER_02,,19792218
SKILL_COMMON_ITEM_AT_VANISH_SIEGEL_01,,19792219
SKILL_COMMON_ITEM_AT_VANISH_SIEGEL_02,,19792220
SKILL_COMMON_ITEM_AT_LUNA_LAMP_01,,19792221
SKILL_COMMON_ITEM_AT_LUNA_LAMP_02,,19792222
SKILL_COMMON_ITEM_AT_ETERNAL_FEAR_01,,19792223
SKILL_COMMON_ITEM_AT_ETERNAL_FEAR_02,,19792224
SKILL_COMMON_ITEM_AT_WISEMAN_BOOK_01,,19792225
SKILL_COMMON_ITEM_AT_TRICKLED_BREEZE_01,,19792226
SKILL_COMMON_ITEM_AT_HEALING_BALL_01,,19792227
SKILL_COMMON_ITEM_AT_GODDNESS_CUP_01,,19792228
SKILL_COMMON_ITEM_AT_THORNS_EMBRACE_01,,19792229
SKILL_COMMON_ITEM_AT_ENERGIANICA_01,,19792230
SKILL_COMMON_ITEM_AT_MYSTERIOUS_ROBE_01,,19792231
SKILL_COMMON_ITEM_AT_HEROIC_GEIST_01,,19792232
SKILL_COMMON_ITEM_AT_ASTRONOMICAL_CLOCK_01,,19792233
SKILL_COMMON_ITEM_EFF_00_HP_HEAL,,19792234
SKILL_COMMON_ITEM_EFF_00_HP_HEAL_ALL,,19792235
SKILL_COMMON_ITEM_EFF_01_MP_HEAL,,19792236
SKILL_COMMON_ITEM_EFF_01_MP_HEAL_ALL,,19792237
SKILL_COMMON_ITEM_EFF_03_BAD_HEAL,,19792238
SKILL_COMMON_ITEM_EFF_03_BAD_HEAL_ALL,,19792239
SKILL_COMMON_ITEM_EFF_04_POWERUP,,19792240
SKILL_COMMON_ITEM_EFF_04_POWERUP_ALL,,19792241
SKILL_COMMON_ITEM_EFF_05_POWERDOWN,,19792242
SKILL_COMMON_ITEM_EFF_05_POWERDOWN_ALL,,19792243
SKILL_COMMON_ITEM_EFF_07_REVIVE,,19792244
SKILL_COMMON_ITEM_EFF_07_REVIVE_ALL,,19792245
SKILL_COMMON_SYSTEM_ITEMUSE_PC00A_USE_START,,19792246
SKILL_COMMON_SYSTEM_ITEMUSE_PC00A_USE_END,,19792247
SKILL_COMMON_SYSTEM_ITEMUSE_PC00A_INJECTION,,19792248
SKILL_COMMON_SYSTEM_ITEMUSE_PC01A_USE_START,,19792249
SKILL_COMMON_SYSTEM_ITEMUSE_PC01A_USE_END,,19792250
